workload,system,cohort_path,run_id,seed,mode,N,tenant_id,t_start,t_end,concurrent_runtime,internal_runtime,figure_of_merit,fom_name,fixed_work_units,cpu_s,max_rss_kib,exit_status,correctness_status,sospechoso,derivacion
babelstream,results_tcp_final,experiments/babelstream/results_tcp_final/N8/sync/seed04,experiments/babelstream/results_tcp_final/N8/sync/seed04,04,sync,8,5,1785277994.1979413,1785278094.8712192,100.673278,0.0166954,664984.0,triad_MB_per_s,num_times=1000;n_elements=67108864;sizeof=8,23.55,2104340,0,missing,,figure_of_merit = max_MB_per_sec de la fila Triad; internal = avg_runtime
babelstream,results_tcp_final,experiments/babelstream/results_tcp_final/N8/sync/seed04,experiments/babelstream/results_tcp_final/N8/sync/seed04,04,sync,8,2,1785277994.1973712,1785278078.0096436,83.812272,0.0143855,661173.0,triad_MB_per_s,num_times=1000;n_elements=67108864;sizeof=8,14.41,2104196,0,missing,,figure_of_merit = max_MB_per_sec de la fila Triad; internal = avg_runtime
babelstream,results_tcp_final,experiments/babelstream/results_tcp_final/N8/sync/seed04,experiments/babelstream/results_tcp_final/N8/sync/seed04,04,sync,8,4,1785277994.1970303,1785278083.9626017,89.765571,0.0153332,656386.0,triad_MB_per_s,num_times=1000;n_elements=67108864;sizeof=8,16.21,2104508,0,missing,,figure_of_merit = max_MB_per_sec de la fila Triad; internal = avg_runtime
babelstream,results_tcp_final,experiments/babelstream/results_tcp_final/N8/sync/seed04,experiments/babelstream/results_tcp_final/N8/sync/seed04,04,sync,8,0,1785277994.1965635,1785278086.7356372,92.539074,0.0158179,661054.0,triad_MB_per_s,num_times=1000;n_elements=67108864;sizeof=8,19.71,2104476,0,missing,,figure_of_merit = max_MB_per_sec de la fila Triad; internal = avg_runtime
babelstream,results_tcp_final,experiments/babelstream/results_tcp_final/N8/sync/seed04,experiments/babelstream/results_tcp_final/N8/sync/seed04,04,sync,8,7,1785277994.1971235,1785278088.3658342,94.168711,0.0152504,667033.0,triad_MB_per_s,num_times=1000;n_elements=67108864;sizeof=8,19.7,2104156,0,missing,,figure_of_merit = max_MB_per_sec de la fila Triad; internal = avg_runtime
babelstream,results_tcp_final,experiments/babelstream/results_tcp_final/N8/sync/seed04,experiments/babelstream/results_tcp_final/N8/sync/seed04,04,sync,8,1,1785277994.1964638,1785278092.837232,98.640768,0.0167963,665984.0,triad_MB_per_s,num_times=1000;n_elements=67108864;sizeof=8,23.5,2104520,0,missing,,figure_of_merit = max_MB_per_sec de la fila Triad; internal = avg_runtime
babelstream,results_tcp_final,experiments/babelstream/results_tcp_final/N8/sync/seed04,experiments/babelstream/results_tcp_final/N8/sync/seed04,04,sync,8,6,1785277994.19792,1785278090.3971705,96.19925,0.0164142,666169.0,triad_MB_per_s,num_times=1000;n_elements=67108864;sizeof=8,24.3,2104392,0,missing,,figure_of_merit = max_MB_per_sec de la fila Triad; internal = avg_runtime
babelstream,results_tcp_final,experiments/babelstream/results_tcp_final/N8/sync/seed00,experiments/babelstream/results_tcp_final/N8/sync/seed00,00,sync,8,3,1785277596.652022,1785277692.453879,95.801857,0.0153161,663639.0,triad_MB_per_s,num_times=1000;n_elements=67108864;sizeof=8,14.82,2104400,0,missing,,figure_of_merit = max_MB_per_sec de la fila Triad; internal = avg_runtime
babelstream,results_tcp_final,experiments/babelstream/results_tcp_final/N8/sync/seed00,experiments/babelstream/results_tcp_final/N8/sync/seed00,00,sync,8,5,1785277596.6524553,1785277690.2171805,93.564725,0.0152976,655893.0,triad_MB_per_s,num_times=1000;n_elements=67108864;sizeof=8,11.34,2104532,0,missing,,figure_of_merit = max_MB_per_sec de la fila Triad; internal = avg_runtime
babelstream,results_tcp_final,experiments/babelstream/results_tcp_final/N8/sync/seed00,experiments/babelstream/results_tcp_final/N8/sync/seed00,00,sync,8,2,1785277596.6518853,1785277693.26701,96.615125,0.0156636,655230.0,triad_MB_per_s,num_times=1000;n_elements=67108864;sizeof=8,15.79,2104284,0,missing,,figure_of_merit = max_MB_per_sec de la fila Triad; internal = avg_runtime
babelstream,results_tcp_final,experiments/babelstream/results_tcp_final/N8/sync/seed00,experiments/babelstream/results_tcp_final/N8/sync/seed00,00,sync,8,4,1785277596.6520452,1785277690.4270935,93.775048,0.0152813,649231.0,triad_MB_per_s,num_times=1000;n_elements=67108864;sizeof=8,10.64,2104352,0,missing,,figure_of_merit = max_MB_per_sec de la fila Triad; internal = avg_runtime
babelstream,results_tcp_final,experiments/babelstream/results_tcp_final/N8/sync/seed00,experiments/babelstream/results_tcp_final/N8/sync/seed00,00,sync,8,0,1785277596.6515756,1785277692.859666,96.208091,0.0153143,650158.0,triad_MB_per_s,num_times=1000;n_elements=67108864;sizeof=8,16.44,2104480,0,missing,,figure_of_merit = max_MB_per_sec de la fila Triad; internal = avg_runtime
babelstream,results_tcp_final,experiments/babelstream/results_tcp_final/N8/sync/seed00,experiments/babelstream/results_tcp_final/N8/sync/seed00,00,sync,8,7,1785277596.6524956,1785277688.7928526,92.140357,0.01524,650471.0,triad_MB_per_s,num_times=1000;n_elements=67108864;sizeof=8,12.59,2104244,0,missing,,figure_of_merit = max_MB_per_sec de la fila Triad; internal = avg_runtime
babelstream,results_tcp_final,experiments/babelstream/results_tcp_final/N8/sync/seed00,experiments/babelstream/results_tcp_final/N8/sync/seed00,00,sync,8,1,1785277596.6512132,1785277693.6722283,97.021015,0.0157944,662358.0,triad_MB_per_s,num_times=1000;n_elements=67108864;sizeof=8,14.92,2104292,0,missing,,figure_of_merit = max_MB_per_sec de la fila Triad; internal = avg_runtime
babelstream,results_tcp_final,experiments/babelstream/results_tcp_final/N8/sync/seed00,experiments/babelstream/results_tcp_final/N8/sync/seed00,00,sync,8,6,1785277596.652184,1785277694.2843535,97.632169,0.0153855,655394.0,triad_MB_per_s,num_times=1000;n_elements=67108864;sizeof=8,16.08,2104292,0,missing,,figure_of_merit = max_MB_per_sec de la fila Triad; internal = avg_runtime
babelstream,results_tcp_final,experiments/babelstream/results_tcp_final/N1/sync/warmup,experiments/babelstream/results_tcp_final/N1/sync/warmup,missing,sync,1,0,1785277024.3340595,1785277037.1449418,12.810882,0.00252357,669059.0,triad_MB_per_s,num_times=1000;n_elements=67108864;sizeof=8,1.97,2104136,0,missing,warmup,figure_of_merit = max_MB_per_sec de la fila Triad; internal = avg_runtime
babelstream,results_tcp_final,experiments/babelstream/results_tcp_final/N1/sync/seed02,experiments/babelstream/results_tcp_final/N1/sync/seed02,02,sync,1,0,1785277074.2748182,1785277089.3246639,15.049846,0.0025869,669463.0,triad_MB_per_s,num_times=1000;n_elements=67108864;sizeof=8,2.55,2104284,0,missing,,figure_of_merit = max_MB_per_sec de la fila Triad; internal = avg_runtime
babelstream,results_tcp_final,experiments/babelstream/results_tcp_final/N1/sync/seed01,experiments/babelstream/results_tcp_final/N1/sync/seed01,01,sync,1,0,1785277056.3572187,1785277071.4077575,15.050539,0.0026573,670099.0,triad_MB_per_s,num_times=1000;n_elements=67108864;sizeof=8,2.69,2104368,0,missing,,figure_of_merit = max_MB_per_sec de la fila Triad; internal = avg_runtime
babelstream,results_tcp_final,experiments/babelstream/results_tcp_final/N1/sync/seed03,experiments/babelstream/results_tcp_final/N1/sync/seed03,03,sync,1,0,1785277092.1703348,1785277107.828893,15.658558,0.00270361,668394.0,triad_MB_per_s,num_times=1000;n_elements=67108864;sizeof=8,2.92,2104532,0,missing,,figure_of_merit = max_MB_per_sec de la fila Triad; internal = avg_runtime
babelstream,results_tcp_final,experiments/babelstream/results_tcp_final/N1/sync/seed04,experiments/babelstream/results_tcp_final/N1/sync/seed04,04,sync,1,0,1785277110.5272374,1785277128.0333762,17.506139,0.00282758,668017.0,triad_MB_per_s,num_times=1000;n_elements=67108864;sizeof=8,4.84,2104340,0,missing,,figure_of_merit = max_MB_per_sec de la fila Triad; internal = avg_runtime
babelstream,results_tcp_final,experiments/babelstream/results_tcp_final/N1/sync/seed00,experiments/babelstream/results_tcp_final/N1/sync/seed00,00,sync,1,0,1785277039.9287076,1785277053.556821,13.628114,0.00251885,670513.0,triad_MB_per_s,num_times=1000;n_elements=67108864;sizeof=8,2.09,2104504,0,missing,,figure_of_merit = max_MB_per_sec de la fila Triad; internal = avg_runtime
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed02,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed02,02,sync,8,3,1785192545.0961475,1785193124.8455756,579.749428,missing,missing,missing,missing,325.08,24420,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed02,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed02,02,sync,8,5,1785192545.0964074,1785192951.137195,406.040788,missing,missing,missing,missing,211.97,24320,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed02,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed02,02,sync,8,2,1785192545.0966706,1785193136.4411528,591.344482,missing,missing,missing,missing,341.29,24984,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed02,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed02,02,sync,8,4,1785192545.0966704,1785193135.831573,590.734903,missing,missing,missing,missing,329.63,24632,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed02,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed02,02,sync,8,0,1785192545.0948186,1785192999.7540948,454.659276,missing,missing,missing,missing,229.71,24532,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed02,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed02,02,sync,8,7,1785192545.0957196,1785193050.8087666,505.713047,missing,missing,missing,missing,272.18,24972,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed02,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed02,02,sync,8,1,1785192545.0951753,1785193108.5731452,563.47797,missing,missing,missing,missing,330.22,24928,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed02,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed02,02,sync,8,6,1785192545.0962698,1785193128.3040051,583.207735,missing,missing,missing,missing,340.8,24884,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed01,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed01,01,sync,8,3,1785191843.3559365,1785192464.9164474,621.560511,missing,missing,missing,missing,377.76,24732,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed01,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed01,01,sync,8,5,1785191843.356214,1785192490.544098,647.187884,missing,missing,missing,missing,385.19,24848,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed01,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed01,01,sync,8,2,1785191843.3552458,1785192500.1001027,656.744857,missing,missing,missing,missing,381.42,24908,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed01,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed01,01,sync,8,4,1785191843.3560414,1785192516.9838243,673.627783,missing,missing,missing,missing,375.62,25092,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed01,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed01,01,sync,8,0,1785191843.3560286,1785192482.4029334,639.046905,missing,missing,missing,missing,358.28,24840,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed01,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed01,01,sync,8,7,1785191843.35572,1785192299.966822,456.611102,missing,missing,missing,missing,255.43,24544,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed01,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed01,01,sync,8,1,1785191843.355461,1785192516.1800363,672.824575,missing,missing,missing,missing,391.65,24984,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed01,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed01,01,sync,8,6,1785191843.3570182,1785192386.6126823,543.255664,missing,missing,missing,missing,321.5,25212,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed03,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed03,03,sync,8,3,1785193164.4361184,1785193764.1103477,599.674229,missing,missing,missing,missing,319.99,24936,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed03,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed03,03,sync,8,5,1785193164.4375541,1785193778.9624398,614.524886,missing,missing,missing,missing,340.79,24780,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed03,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed03,03,sync,8,2,1785193164.4367223,1785193644.4961746,480.059452,missing,missing,missing,missing,248.3,24672,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed03,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed03,03,sync,8,4,1785193164.4374342,1785193749.8625727,585.425138,missing,missing,missing,missing,324.43,24984,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed03,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed03,03,sync,8,0,1785193164.4381227,1785193699.4176762,534.979553,missing,missing,missing,missing,276.98,24808,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed03,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed03,03,sync,8,7,1785193164.4373393,1785193741.9273925,577.490053,missing,missing,missing,missing,316.36,24884,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed03,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed03,03,sync,8,1,1785193164.4359834,1785193606.454583,442.0186,missing,missing,missing,missing,223.93,24824,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed03,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed03,03,sync,8,6,1785193164.437133,1785193738.468855,574.031722,missing,missing,missing,missing,328.81,24536,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed04,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed04,04,sync,8,3,1785193806.9844935,1785194385.4853683,578.500875,missing,missing,missing,missing,310.06,24916,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed04,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed04,04,sync,8,5,1785193806.9849348,1785194400.336486,593.351551,missing,missing,missing,missing,297.86,24816,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed04,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed04,04,sync,8,2,1785193806.9841943,1785194382.2296648,575.245471,missing,missing,missing,missing,303.46,24716,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed04,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed04,04,sync,8,4,1785193806.9844625,1785194361.4812653,554.496803,missing,missing,missing,missing,298.79,24884,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed04,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed04,04,sync,8,0,1785193806.9836707,1785194212.7884731,405.804802,missing,missing,missing,missing,189.88,24728,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed04,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed04,04,sync,8,7,1785193806.9847412,1785194374.9053679,567.920627,missing,missing,missing,missing,302.49,24712,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed04,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed04,04,sync,8,1,1785193806.9838958,1785194267.9136956,460.9298,missing,missing,missing,missing,227.71,24664,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed04,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed04,04,sync,8,6,1785193806.9846916,1785194341.753199,534.768507,missing,missing,missing,missing,297.21,24972,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed00,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed00,00,sync,8,3,1785191117.511735,1785191680.3220408,562.810306,missing,missing,missing,missing,324.63,24484,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed00,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed00,00,sync,8,5,1785191117.5126183,1785191721.4057999,603.893182,missing,missing,missing,missing,355.1,24888,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed00,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed00,00,sync,8,2,1785191117.5118372,1785191715.7074602,598.195623,missing,missing,missing,missing,378.64,24736,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed00,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed00,00,sync,8,4,1785191117.512399,1785191771.843033,654.330634,missing,missing,missing,missing,392.55,24816,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed00,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed00,00,sync,8,0,1785191117.5112972,1785191591.6400506,474.128753,missing,missing,missing,missing,266.16,24616,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed00,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed00,00,sync,8,7,1785191117.512044,1785191781.8123832,664.300339,missing,missing,missing,missing,422.53,25040,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed00,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed00,00,sync,8,1,1785191117.5112443,1785191778.151745,660.640501,missing,missing,missing,missing,393.63,24896,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_postfix_tcp,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed00,experiments/cloverleaf/results_postfix_tcp/N8/sync/seed00,00,sync,8,6,1785191117.5117402,1785191762.2805371,644.768797,missing,missing,missing,missing,361.57,24392,0,missing,postfix,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_tcp_premoderacion,experiments/cloverleaf/results_tcp_premoderacion/N4/sync/seed02,experiments/cloverleaf/results_tcp_premoderacion/N4/sync/seed02,02,sync,4,3,1785170877.421535,1785171045.6599603,168.238425,missing,missing,missing,missing,5.85,25052,0,missing,premoderacion,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_tcp_premoderacion,experiments/cloverleaf/results_tcp_premoderacion/N4/sync/seed02,experiments/cloverleaf/results_tcp_premoderacion/N4/sync/seed02,02,sync,4,2,1785170877.4216022,1785171055.2216263,177.800024,missing,missing,missing,missing,5.73,24884,0,missing,premoderacion,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_tcp_premoderacion,experiments/cloverleaf/results_tcp_premoderacion/N4/sync/seed02,experiments/cloverleaf/results_tcp_premoderacion/N4/sync/seed02,02,sync,4,0,1785170877.4417968,1785171052.780574,175.338777,missing,missing,missing,missing,5.85,24896,0,missing,premoderacion,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_tcp_premoderacion,experiments/cloverleaf/results_tcp_premoderacion/N4/sync/seed02,experiments/cloverleaf/results_tcp_premoderacion/N4/sync/seed02,02,sync,4,1,1785170877.4421668,1785171059.0864038,181.644237,missing,missing,missing,missing,5.73,25024,0,missing,premoderacion,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_tcp_premoderacion,experiments/cloverleaf/results_tcp_premoderacion/N4/sync/seed01,experiments/cloverleaf/results_tcp_premoderacion/N4/sync/seed01,01,sync,4,3,1785170701.4516642,1785170872.3383152,170.886651,missing,missing,missing,missing,5.91,25004,0,missing,premoderacion,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_tcp_premoderacion,experiments/cloverleaf/results_tcp_premoderacion/N4/sync/seed01,experiments/cloverleaf/results_tcp_premoderacion/N4/sync/seed01,01,sync,4,2,1785170701.4517076,1785170850.7725816,149.320874,missing,missing,missing,missing,5.77,25060,0,missing,premoderacion,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_tcp_premoderacion,experiments/cloverleaf/results_tcp_premoderacion/N4/sync/seed01,experiments/cloverleaf/results_tcp_premoderacion/N4/sync/seed01,01,sync,4,0,1785170701.4511173,1785170874.7795832,173.328466,missing,missing,missing,missing,5.58,24884,0,missing,premoderacion,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_tcp_premoderacion,experiments/cloverleaf/results_tcp_premoderacion/N4/sync/seed01,experiments/cloverleaf/results_tcp_premoderacion/N4/sync/seed01,01,sync,4,1,1785170701.4507704,1785170874.1685205,172.71775,missing,missing,missing,missing,5.67,25200,0,missing,premoderacion,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_tcp_premoderacion,experiments/cloverleaf/results_tcp_premoderacion/N4/sync/seed03,experiments/cloverleaf/results_tcp_premoderacion/N4/sync/seed03,03,sync,4,3,1785171061.745189,1785171224.484024,162.738835,missing,missing,missing,missing,5.86,24736,0,missing,premoderacion,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
cloverleaf,results_tcp_premoderacion,experiments/cloverleaf/results_tcp_premoderacion/N4/sync/seed03,experiments/cloverleaf/results_tcp_premoderacion/N4/sync/seed03,03,sync,4,2,1785171061.7454493,1785171219.8021562,158.056707,missing,missing,missing,missing,5.83,25004,0,missing,premoderacion,"CloverLeaf escribe su figura de merito en clover.out, que NO esta en el artefacto. Solo hay tiempo de pared de status_raw.json."
