routine,payload_bytes,rt_us,server_us
cudaRegisterFunction,281,66,0
cudaRegisterFunction,239,71,0
cudaRegisterFunction,239,61,0
cudaRegisterFunction,267,63,0
cudaRegisterFunction,239,61,0
cudaRegisterFunction,239,62,0
cudaRegisterFunction,267,93,0
cudaRegisterFunction,239,61,0
cudaRegisterFunction,239,63,0
cudaRegisterFunction,267,60,0
cudaRegisterFunction,239,69,0
cudaRegisterFunction,239,65,0
cudaRegisterFunction,267,64,0
cudaRegisterFunction,239,66,0
cudaRegisterFunction,239,57,0
cudaRegisterFunction,267,69,0
cudaRegisterFunction,239,61,0
cudaRegisterFunction,239,61,0
cudaRegisterFunction,267,67,0
cudaRegisterFunction,239,59,0
cudaRegisterFunction,239,58,0
cudaRegisterFunction,267,60,0
cudaRegisterFunction,239,61,0
cudaRegisterFunction,239,62,0
cudaRegisterFunction,267,65,0
cudaRegisterFunction,269,65,0
cudaRegisterFunction,269,67,0
cudaRegisterFunction,297,62,0
cudaRegisterFunction,269,63,0
cudaRegisterFunction,269,65,0
cudaRegisterFunction,297,59,0
cudaRegisterFunction,269,59,0
cudaRegisterFunction,269,60,0
cudaRegisterFunction,297,64,0
cudaRegisterFunction,269,58,0
cudaRegisterFunction,269,55,0
cudaRegisterFunction,297,57,0
cudaRegisterFunction,269,59,0
cudaRegisterFunction,269,57,0
cudaRegisterFunction,297,67,0
cudaRegisterFunction,269,61,0
cudaRegisterFunction,269,61,0
cudaRegisterFunction,297,64,0
cudaRegisterFunction,269,56,0
cudaRegisterFunction,269,54,0
cudaRegisterFunction,297,61,0
cudaRegisterFunction,269,56,0
cudaRegisterFunction,269,57,0
cudaRegisterFunction,297,59,0
cudaRegisterFunction,253,55,0
cudaRegisterFunction,253,54,0
cudaRegisterFunction,281,56,0
cudaRegisterFunction,253,59,0
cudaRegisterFunction,253,58,0
cudaRegisterFunction,281,66,0
cudaRegisterFunction,253,69,0
cudaRegisterFunction,253,73,0
cudaRegisterFunction,281,67,0
cudaRegisterFunction,253,71,0
cudaRegisterFunction,253,65,0
cudaRegisterFunction,281,66,0
cudaRegisterFunction,253,66,0
cudaRegisterFunction,253,66,0
cudaRegisterFunction,281,66,0
cudaRegisterFunction,253,66,0
cudaRegisterFunction,253,67,0
cudaRegisterFunction,281,58,0
cudaRegisterFunction,253,59,0
cudaRegisterFunction,253,66,0
cudaRegisterFunction,281,62,0
cudaRegisterFunction,253,68,0
cudaRegisterFunction,253,64,0
cudaRegisterFunction,281,66,0
cudaRegisterFunction,239,65,0
cudaRegisterFunction,239,71,0
cudaRegisterFunction,267,231,0
cudaRegisterFunction,239,210,0
cudaRegisterFunction,239,162,0
cudaRegisterFunction,267,225,0
cudaRegisterFunction,239,3719,0
cudaRegisterFunction,239,14892,0
cudaRegisterFunction,267,90,0
cudaRegisterFunction,239,62,0
cudaRegisterFunction,239,142,0
cudaRegisterFunction,267,70,0
cudaRegisterFunction,239,63,0
cudaRegisterFunction,239,64,0
cudaRegisterFunction,267,61,0
cudaRegisterFunction,239,54,0
cudaRegisterFunction,239,55,0
cudaRegisterFunction,267,61,0
cudaRegisterFunction,239,54,0
cudaRegisterFunction,239,58,0
cudaRegisterFunction,267,66,0
cudaRegisterFunction,239,67,0
cudaRegisterFunction,239,65,0
cudaRegisterFunction,267,67,0
cudaRegisterVar,248,160,0
cudaRegisterVar,122,66,0
cudaRegisterVar,114,76,0
cudaRegisterVar,2168,124,0
cudaRegisterVar,6262,1385,0
cudaRegisterVar,14452,82,0
cudaRegisterVar,15480,97,0
cudaRegisterVar,17524,72,0
cudaRegisterVar,17548,76,0
cudaRegisterVar,120,60,0
cudaRegisterVar,124,59,0
cudaRegisterFatBinaryEnd,1463863,753,0
cudaRegisterFatBinary,993663,1468,0
cudaRegisterFunction,357,72,0
cudaRegisterFunction,285,67,0
cudaRegisterFunction,283,66,0
cudaRegisterFunction,357,62,0
cudaRegisterFunction,357,60,0
cudaRegisterFunction,225,64,0
cudaRegisterFunction,285,69,0
cudaRegisterFunction,283,63,0
cudaRegisterFunction,357,63,0
cudaRegisterFunction,357,63,0
cudaRegisterFunction,285,58,0
cudaRegisterFunction,283,62,0
cudaRegisterFunction,357,73,0
cudaRegisterFunction,357,66,0
cudaRegisterFunction,225,63,0
cudaRegisterFunction,285,66,0
cudaRegisterFunction,283,59,0
cudaRegisterFunction,357,62,0
cudaRegisterFunction,355,63,0
cudaRegisterFunction,283,62,0
cudaRegisterFunction,281,64,0
cudaRegisterFunction,219,94,0
cudaRegisterFunction,355,66,0
cudaRegisterFunction,355,60,0
cudaRegisterFunction,223,54,0
cudaRegisterFunction,283,63,0
cudaRegisterFunction,281,66,0
cudaRegisterFunction,219,59,0
cudaRegisterFunction,355,62,0
cudaRegisterVar,248,61,0
cudaRegisterVar,122,71,0
cudaRegisterVar,114,66,0
cudaRegisterVar,2168,64,0
cudaRegisterVar,6262,62,0
cudaRegisterVar,14452,74,0
cudaRegisterVar,15480,73,0
cudaRegisterVar,17524,72,0
cudaRegisterVar,17548,73,0
cudaRegisterVar,120,67,0
cudaRegisterVar,124,67,0
cudaRegisterFatBinaryEnd,993663,502,0
cudaRegisterFatBinary,1482823,2398,1000
cudaRegisterFunction,357,75,0
cudaRegisterFunction,285,70,0
cudaRegisterFunction,283,117,0
cudaRegisterFunction,357,64,0
cudaRegisterFunction,357,61,0
cudaRegisterFunction,225,61,0
cudaRegisterFunction,285,60,0
cudaRegisterFunction,283,55,0
cudaRegisterFunction,357,60,0
cudaRegisterFunction,357,60,0
cudaRegisterFunction,285,57,0
cudaRegisterFunction,283,61,0
cudaRegisterFunction,357,61,0
cudaRegisterFunction,357,56,0
cudaRegisterFunction,225,64,0
cudaRegisterFunction,285,62,0
cudaRegisterFunction,283,62,0
cudaRegisterFunction,357,66,0
cudaRegisterFunction,355,60,0
cudaRegisterFunction,283,56,0
cudaRegisterFunction,281,60,0
cudaRegisterFunction,219,57,0
cudaRegisterFunction,355,56,0
cudaRegisterFunction,355,53,0
cudaRegisterFunction,223,59,0
cudaRegisterFunction,283,64,0
cudaRegisterFunction,281,65,0
cudaRegisterFunction,219,65,0
cudaRegisterFunction,355,70,0
cudaRegisterVar,248,60,0
cudaRegisterVar,122,67,0
cudaRegisterVar,114,13668,0
cudaRegisterVar,2168,85,0
cudaRegisterVar,6262,81,0
cudaRegisterVar,14452,150,0
cudaRegisterVar,15480,78,0
cudaRegisterVar,17524,76,0
cudaRegisterVar,17548,74,0
cudaRegisterVar,120,75,0
cudaRegisterVar,124,67,0
cudaRegisterFatBinaryEnd,1482823,768,0
cudaRegisterFatBinary,1274551,3054,1000
cudaRegisterFunction,357,78,0
cudaRegisterFunction,285,69,0
cudaRegisterFunction,283,66,0
cudaRegisterFunction,357,66,0
cudaRegisterFunction,357,63,0
cudaRegisterFunction,225,64,0
cudaRegisterFunction,285,60,0
cudaRegisterFunction,283,59,0
cudaRegisterFunction,357,60,0
cudaRegisterFunction,357,64,0
cudaRegisterFunction,285,68,0
cudaRegisterFunction,283,63,0
cudaRegisterFunction,357,62,0
cudaRegisterFunction,357,56,0
cudaRegisterFunction,225,55,0
cudaRegisterFunction,285,63,0
cudaRegisterFunction,283,72,0
cudaRegisterFunction,357,70,0
cudaRegisterFunction,355,61,0
cudaRegisterFunction,283,56,0
cudaRegisterFunction,281,54,0
cudaRegisterFunction,219,57,0
cudaRegisterFunction,355,64,0
cudaRegisterFunction,355,71,0
cudaRegisterFunction,223,70,0
cudaRegisterFunction,283,72,0
cudaRegisterFunction,281,67,0
cudaRegisterFunction,219,59,0
cudaRegisterFunction,355,55,0
cudaRegisterVar,250,56,0
cudaRegisterVar,122,55,0
cudaRegisterVar,114,53,0
cudaRegisterVar,2168,58,0
cudaRegisterVar,6262,75,0
cudaRegisterVar,14452,72,0
cudaRegisterVar,15480,72,0
cudaRegisterVar,17524,74,0
cudaRegisterVar,17548,983,0
cudaRegisterVar,120,81,0
cudaRegisterVar,124,68,0
cudaRegisterFatBinaryEnd,1274551,680,0
cudaRegisterFatBinary,1026471,1422,0
cudaRegisterFunction,361,76,0
cudaRegisterFunction,285,67,0
cudaRegisterFunction,283,65,0
cudaRegisterFunction,361,60,0
cudaRegisterFunction,361,72,0
cudaRegisterFunction,225,63,0
cudaRegisterFunction,285,72,0
cudaRegisterFunction,283,65,0
cudaRegisterFunction,361,67,0
cudaRegisterFunction,361,64,0
cudaRegisterFunction,285,67,0
cudaRegisterFunction,283,70,0
cudaRegisterFunction,361,67,0
cudaRegisterFunction,361,62,0
cudaRegisterFunction,225,62,0
cudaRegisterFunction,285,65,0
cudaRegisterFunction,283,68,0
cudaRegisterFunction,361,67,0
cudaRegisterFunction,359,58,0
cudaRegisterFunction,283,63,0
cudaRegisterFunction,281,66,0
cudaRegisterFunction,219,60,0
cudaRegisterFunction,359,60,0
cudaRegisterFunction,359,55,0
cudaRegisterFunction,223,54,0
cudaRegisterFunction,283,55,0
cudaRegisterFunction,281,56,0
cudaRegisterFunction,219,57,0
cudaRegisterFunction,359,58,0
cudaRegisterVar,133,68,0
cudaRegisterVar,122,93,0
cudaRegisterVar,114,65,0
cudaRegisterVar,2168,63,0
cudaRegisterVar,6262,63,0
cudaRegisterVar,14452,76,0
cudaRegisterVar,15480,74,0
cudaRegisterVar,17524,75,0
cudaRegisterVar,17548,75,0
cudaRegisterVar,120,73,0
cudaRegisterVar,124,64,0
cudaRegisterFatBinaryEnd,1026471,442,0
cudaGetDeviceCount,12,85,0
cudaGetDeviceProperties,1044,1020,0
cuDeviceGet,16,67,0
cuDeviceGetAttribute,20,58,0
cuMemGetAllocationGranularity,44,61,0
cudaGetDeviceProperties,1044,984,0
cudaDeviceGetAttribute,20,61,0
cudaGetDeviceProperties,1044,871,0
cudaDeviceGetPCIBusId,48,63,0
cudaGetDeviceProperties,1044,1045,0
cudaGetDeviceProperties,1044,936,0
cudaGetDeviceProperties,1044,25272,0
cudaGetDevice,0,8059,0
cudaMemGetInfo,0,2599,2000
cudaGetDeviceProperties,1044,902,0
cudaGetDeviceProperties,1044,869,0
cudaGetDevice,0,74,0
cudaMemGetInfo,0,90,0
cudaGetDeviceProperties,1044,893,0
cudaGetDeviceProperties,1044,963,0
cudaGetDeviceProperties,1044,877,0
cudaGetDeviceProperties,1044,876,0
cudaGetDeviceProperties,1044,866,0
cudaGetDevice,0,65,0
cudaMemGetInfo,0,68,0
cudaGetDeviceProperties,1044,865,0
cudaGetDeviceProperties,1044,881,0
cudaGetDeviceProperties,1044,930,0
cudaGetDeviceProperties,1044,865,0
cudaGetDevice,0,70,0
cudaMemGetInfo,0,91,0
cudaGetDeviceProperties,1044,987,0
cudaGetDevice,0,64,0
cudaGetDevice,0,58,0
cudaMalloc,8,338,0
cudaGetDeviceProperties,1044,886,0
cudaGetDevice,0,68,0
cudaMemcpyAsync,8228,107,0
cudaStreamSynchronize,8,79,0
cudaGetDevice,0,57,0
cudaMemcpyAsync,53760036,40514,0
cudaStreamSynchronize,8,1976,1000
cudaGetDevice,0,72,0
cudaMemcpyAsync,8228,74,0
cudaStreamSynchronize,8,62,0
cudaGetDevice,0,63,0
cudaMemcpyAsync,2359332,1012,0
cudaStreamSynchronize,8,88,0
cudaGetDevice,0,68,0
cudaMemcpyAsync,294948,249,0
cudaStreamSynchronize,8,71,0
cudaGetDevice,0,66,0
cudaMemcpyAsync,430116,288,0
cudaStreamSynchronize,8,59,0
cudaGetDevice,0,60,0
cudaMemcpyAsync,2359332,1008,0
cudaStreamSynchronize,8,80,0
cudaGetDevice,0,64,0
cudaMemcpyAsync,8228,69,0
cudaStreamSynchronize,8,69,0
cudaGetDevice,0,67,0
cudaMemcpyAsync,6488100,3301,0
cudaStreamSynchronize,8,241,0
cudaGetDevice,0,72,0
cudaMemcpyAsync,9461796,4057,0
cudaStreamSynchronize,8,137,0
cudaGetDevice,0,69,0
cudaMemcpyAsync,6488100,2376,0
cudaStreamSynchronize,8,304,0
cudaGetDevice,0,70,0
cudaMemcpyAsync,8228,69,0
cudaStreamSynchronize,8,70,0
cudaGetDevice,0,70,0
cudaMemcpyAsync,2359332,962,0
cudaStreamSynchronize,8,81,0
cudaGetDevice,0,58,0
cudaMemcpyAsync,294948,243,0
cudaStreamSynchronize,8,73,0
cudaGetDevice,0,65,0
cudaMemcpyAsync,430116,2156,0
cudaStreamSynchronize,8,71,0
cudaGetDevice,0,63,0
cudaMemcpyAsync,2359332,1012,0
cudaStreamSynchronize,8,78,0
cudaGetDevice,0,69,0
cudaMemcpyAsync,8228,65,0
cudaStreamSynchronize,8,59,0
cudaGetDevice,0,63,0
cudaMemcpyAsync,6488100,2702,0
cudaStreamSynchronize,8,234,0
cudaGetDevice,0,69,0
cudaMemcpyAsync,9461796,3877,0
cudaStreamSynchronize,8,372,0
cudaGetDevice,0,376,0
cudaMemcpyAsync,6488100,2398,0
cudaStreamSynchronize,8,225,0
cudaGetDevice,0,57,0
cudaMemcpyAsync,8228,69,0
cudaStreamSynchronize,8,64,0
cudaGetDevice,0,68,0
cudaMemcpyAsync,2359332,930,0
cudaStreamSynchronize,8,80,0
cudaGetDevice,0,62,0
cudaMemcpyAsync,294948,252,0
cudaStreamSynchronize,8,65,0
cudaGetDevice,0,57,0
cudaMemcpyAsync,294948,267,0
cudaStreamSynchronize,8,67,0
cudaGetDevice,0,66,0
cudaMemcpyAsync,2359332,896,0
cudaStreamSynchronize,8,78,0
cudaGetDevice,0,61,0
cudaMemcpyAsync,8228,67,0
cudaStreamSynchronize,8,57,0
cudaGetDevice,0,70,0
cudaMemcpyAsync,6488100,2498,0
cudaStreamSynchronize,8,1480,0
cudaGetDevice,0,90,0
cudaMemcpyAsync,6488100,2303,0
cudaStreamSynchronize,8,236,0
cudaGetDevice,0,67,0
cudaMemcpyAsync,6488100,3187,0
cudaStreamSynchronize,8,235,0
cudaGetDevice,0,124,0
cudaMemcpyAsync,8228,58,0
cudaStreamSynchronize,8,117,0
cudaGetDevice,0,54,0
cudaMemcpyAsync,2359332,1373,0
cudaStreamSynchronize,8,98,0
cudaGetDevice,0,296,0
cudaMemcpyAsync,294948,343,0
cudaStreamSynchronize,8,64,0
cudaGetDevice,0,124,0
cudaMemcpyAsync,294948,344,0
cudaStreamSynchronize,8,53,0
cudaGetDevice,0,56,0
cudaMemcpyAsync,2359332,980,0
cudaStreamSynchronize,8,81,0
cudaGetDevice,0,69,0
cudaMemcpyAsync,8228,67,0
cudaStreamSynchronize,8,66,0
cudaGetDevice,0,65,0
cudaMemcpyAsync,6488100,2233,0
cudaStreamSynchronize,8,236,0
cudaGetDevice,0,64,0
cudaMemcpyAsync,6488100,2209,0
cudaStreamSynchronize,8,230,0
cudaGetDevice,0,64,0
cudaMemcpyAsync,6488100,3860,0
cudaStreamSynchronize,8,224,0
cudaGetDevice,0,126,0
cudaMemcpyAsync,8228,68,0
cudaStreamSynchronize,8,72,0
cudaGetDevice,0,56,0
cudaMemcpyAsync,2359332,975,0
cudaStreamSynchronize,8,82,0
cudaGetDevice,0,69,0
cudaMemcpyAsync,294948,987,0
cudaStreamSynchronize,8,70,0
cudaGetDevice,0,69,0
cudaMemcpyAsync,430116,309,0
cudaStreamSynchronize,8,73,0
cudaGetDevice,0,67,0
cudaMemcpyAsync,2359332,1531,0
cudaStreamSynchronize,8,82,0
cudaGetDevice,0,80,0
cudaMemcpyAsync,8228,294,0
cudaStreamSynchronize,8,233,0
cudaGetDevice,0,56,0
cudaMemcpyAsync,6488100,2173,0
cudaStreamSynchronize,8,235,0
cudaGetDevice,0,54,0
cudaMemcpyAsync,9461796,4992,0
cudaStreamSynchronize,8,347,0
cudaGetDevice,0,57,0
cudaMemcpyAsync,6488100,2283,0
cudaStreamSynchronize,8,231,0
cudaGetDevice,0,55,0
cudaMemcpyAsync,8228,70,0
cudaStreamSynchronize,8,68,0
cudaGetDevice,0,60,0
cudaMemcpyAsync,2359332,991,0
cudaStreamSynchronize,8,487,0
cudaGetDevice,0,67,0
cudaMemcpyAsync,294948,234,0
cudaStreamSynchronize,8,70,0
cudaGetDevice,0,66,0
cudaMemcpyAsync,294948,242,0
cudaStreamSynchronize,8,65,0
cudaGetDevice,0,64,0
cudaMemcpyAsync,2359332,1359,0
cudaStreamSynchronize,8,80,0
cudaGetDevice,0,103,0
cudaMemcpyAsync,8228,62,0
cudaStreamSynchronize,8,99,0
cudaGetDevice,0,70,0
cudaMemcpyAsync,6488100,2237,0
cudaStreamSynchronize,8,242,0
cudaGetDevice,0,55,0
cudaMemcpyAsync,6488100,2212,0
cudaStreamSynchronize,8,230,0
cudaGetDevice,0,70,0
cudaMemcpyAsync,6488100,3090,0
cudaStreamSynchronize,8,239,0
cudaGetDevice,0,63,0
cudaMemcpyAsync,8228,71,0
cudaStreamSynchronize,8,66,0
cudaGetDevice,0,54,0
cudaMemcpyAsync,2359332,1307,0
cudaStreamSynchronize,8,80,0
cudaGetDevice,0,56,0
cudaMemcpyAsync,294948,275,0
cudaStreamSynchronize,8,71,0
cudaGetDevice,0,61,0
cudaMemcpyAsync,294948,243,0
cudaStreamSynchronize,8,73,0
cudaGetDevice,0,63,0
cudaMemcpyAsync,2359332,942,0
cudaStreamSynchronize,8,84,0
cudaGetDevice,0,67,0
cudaMemcpyAsync,8228,73,0
cudaStreamSynchronize,8,68,0
cudaGetDevice,0,70,0
cudaMemcpyAsync,6488100,2191,0
cudaStreamSynchronize,8,230,0
cudaGetDevice,0,63,0
cudaMemcpyAsync,6488100,2154,0
cudaStreamSynchronize,8,235,0
cudaGetDevice,0,61,0
cudaMemcpyAsync,6488100,2218,0
cudaStreamSynchronize,8,240,0
cudaGetDevice,0,60,0
cudaMemcpyAsync,8228,61,0
cudaStreamSynchronize,8,63,0
cudaGetDevice,0,68,0
cudaMemcpyAsync,2359332,975,0
cudaStreamSynchronize,8,87,0
cudaGetDevice,0,60,0
cudaMemcpyAsync,294948,238,0
cudaStreamSynchronize,8,74,0
cudaGetDevice,0,609,0
cudaMemcpyAsync,430116,277,0
cudaStreamSynchronize,8,67,0
cudaGetDevice,0,62,0
cudaMemcpyAsync,2359332,1186,0
cudaStreamSynchronize,8,211,0
cudaGetDevice,0,68,0
cudaMemcpyAsync,8228,72,0
cudaStreamSynchronize,8,70,0
cudaGetDevice,0,72,0
cudaMemcpyAsync,6488100,2194,0
cudaStreamSynchronize,8,237,0
cudaGetDevice,0,58,0
cudaMemcpyAsync,9461796,3203,0
cudaStreamSynchronize,8,337,0
cudaGetDevice,0,62,0
cudaMemcpyAsync,6488100,2174,0
cudaStreamSynchronize,8,235,0
cudaGetDevice,0,65,0
cudaMemcpyAsync,8228,74,0
cudaStreamSynchronize,8,61,0
cudaGetDevice,0,67,0
cudaMemcpyAsync,2359332,1656,0
cudaStreamSynchronize,8,81,0
cudaGetDevice,0,62,0
cudaMemcpyAsync,294948,319,0
cudaStreamSynchronize,8,61,0
cudaGetDevice,0,61,0
cudaMemcpyAsync,430116,271,0
cudaStreamSynchronize,8,72,0
cudaGetDevice,0,66,0
cudaMemcpyAsync,2359332,959,0
cudaStreamSynchronize,8,78,0
cudaGetDevice,0,69,0
cudaMemcpyAsync,8228,74,0
cudaStreamSynchronize,8,76,0
cudaGetDevice,0,61,0
cudaMemcpyAsync,6488100,2170,0
cudaStreamSynchronize,8,232,0
cudaGetDevice,0,63,0
cudaMemcpyAsync,9461796,3103,0
cudaStreamSynchronize,8,339,0
cudaGetDevice,0,65,0
cudaMemcpyAsync,6488100,3437,0
cudaStreamSynchronize,8,33262,0
cudaGetDevice,0,122,0
cudaMemcpyAsync,8228,92,0
cudaStreamSynchronize,8,67,0
cudaGetDevice,0,61,0
cudaMemcpyAsync,2359332,1177,0
cudaStreamSynchronize,8,71,0
cudaGetDevice,0,66,0
cudaMemcpyAsync,294948,266,0
cudaStreamSynchronize,8,66,0
cudaGetDevice,0,68,0
cudaMemcpyAsync,430116,359,0
cudaStreamSynchronize,8,65,0
cudaGetDevice,0,56,0
cudaMemcpyAsync,2359332,982,0
cudaStreamSynchronize,8,75,0
cudaGetDevice,0,63,0
cudaMemcpyAsync,8228,66,0
cudaStreamSynchronize,8,58,0
cudaGetDevice,0,67,0
cudaMemcpyAsync,6488100,4069,0
cudaStreamSynchronize,8,235,0
cudaGetDevice,0,70,0
cudaMemcpyAsync,9461796,3238,0
cudaStreamSynchronize,8,343,0
cudaGetDevice,0,67,0
cudaMemcpyAsync,6488100,2203,0
cudaStreamSynchronize,8,230,0
cudaGetDevice,0,57,0
cudaMemcpyAsync,8228,68,0
cudaStreamSynchronize,8,67,0
cudaGetDevice,0,74,0
cudaMemcpyAsync,2359332,940,0
cudaStreamSynchronize,8,87,0
cudaGetDevice,0,68,0
cudaMemcpyAsync,294948,232,0
cudaStreamSynchronize,8,64,0
cudaGetDevice,0,67,0
cudaMemcpyAsync,294948,232,0
cudaStreamSynchronize,8,70,0
cudaGetDevice,0,72,0
cudaMemcpyAsync,2359332,948,0
cudaStreamSynchronize,8,78,0
cudaGetDevice,0,56,0
cudaMemcpyAsync,8228,60,0
cudaStreamSynchronize,8,54,0
cudaGetDevice,0,61,0
cudaMemcpyAsync,6488100,2280,0
cudaStreamSynchronize,8,229,0
cudaGetDevice,0,61,0
cudaMemcpyAsync,6488100,2183,0
cudaStreamSynchronize,8,232,0
cudaGetDevice,0,65,0
cudaMemcpyAsync,6488100,2193,0
cudaStreamSynchronize,8,235,0
cudaGetDevice,0,55,0
cudaMemcpyAsync,8228,58,0
cudaStreamSynchronize,8,65,0
cudaGetDevice,0,55,0
cudaMemcpyAsync,2359332,959,0
cudaStreamSynchronize,8,81,0
cudaGetDevice,0,66,0
cudaMemcpyAsync,294948,1269,0
cudaStreamSynchronize,8,29779,0
cudaGetDevice,0,147,0
cudaMemcpyAsync,294948,259,0
cudaStreamSynchronize,8,76,0
cudaGetDevice,0,64,0
cudaMemcpyAsync,2359332,957,0
cudaStreamSynchronize,8,70,0
cudaGetDevice,0,56,0
cudaMemcpyAsync,8228,61,0
cudaStreamSynchronize,8,61,0
cudaGetDevice,0,70,0
cudaMemcpyAsync,6488100,2243,0
cudaStreamSynchronize,8,236,0
cudaGetDevice,0,55,0
cudaMemcpyAsync,6488100,2169,0
cudaStreamSynchronize,8,237,0
cudaGetDevice,0,54,0
cudaMemcpyAsync,6488100,2290,0
cudaStreamSynchronize,8,230,0
cudaGetDevice,0,71,0
cudaMemcpyAsync,8228,62,0
cudaStreamSynchronize,8,53,0
cudaGetDevice,0,58,0
cudaMemcpyAsync,2359332,2463,0
cudaStreamSynchronize,8,82,0
cudaGetDevice,0,58,0
cudaMemcpyAsync,294948,511,0
cudaStreamSynchronize,8,62,0
cudaGetDevice,0,67,0
cudaMemcpyAsync,430116,266,0
cudaStreamSynchronize,8,73,0
cudaGetDevice,0,65,0
cudaMemcpyAsync,2359332,979,0
cudaStreamSynchronize,8,73,0
cudaGetDevice,0,60,0
cudaMemcpyAsync,8228,72,0
cudaStreamSynchronize,8,68,0
cudaGetDevice,0,66,0
cudaMemcpyAsync,6488100,2169,0
cudaStreamSynchronize,8,240,0
cudaGetDevice,0,66,0
cudaMemcpyAsync,9461796,3211,0
cudaStreamSynchronize,8,347,0
cudaGetDevice,0,64,0
cudaMemcpyAsync,6488100,2190,0
cudaStreamSynchronize,8,240,0
cudaGetDevice,0,63,0
cudaMemcpyAsync,8228,64,0
cudaStreamSynchronize,8,55,0
cudaGetDevice,0,53,0
cudaMemcpyAsync,2359332,933,0
cudaStreamSynchronize,8,90,0
cudaGetDevice,0,65,0
cudaMemcpyAsync,294948,262,0
cudaStreamSynchronize,8,69,0
cudaGetDevice,0,58,0
cudaMemcpyAsync,294948,228,0
cudaStreamSynchronize,8,61,0
cudaGetDevice,0,69,0
cudaMemcpyAsync,2359332,964,0
cudaStreamSynchronize,8,151,0
cudaGetDevice,0,68,0
cudaMemcpyAsync,8228,63,0
cudaStreamSynchronize,8,66,0
cudaGetDevice,0,55,0
cudaMemcpyAsync,6488100,2172,0
cudaStreamSynchronize,8,233,0
cudaGetDevice,0,62,0
cudaMemcpyAsync,6488100,32613,0
cudaStreamSynchronize,8,198,0
cudaGetDevice,0,70,0
cudaMemcpyAsync,6488100,2243,0
cudaStreamSynchronize,8,230,0
cudaGetDevice,0,56,0
cudaMemcpyAsync,8228,63,0
cudaStreamSynchronize,8,64,0
cudaGetDevice,0,76,0
cudaMemcpyAsync,2359332,999,0
cudaStreamSynchronize,8,84,0
cudaGetDevice,0,57,0
cudaMemcpyAsync,294948,241,0
cudaStreamSynchronize,8,53,0
cudaGetDevice,0,56,0
cudaMemcpyAsync,294948,2265,0
cudaStreamSynchronize,8,65,0
cudaGetDevice,0,57,0
cudaMemcpyAsync,2359332,1200,0
cudaStreamSynchronize,8,84,0
cudaGetDevice,0,58,0
cudaMemcpyAsync,8228,67,0
cudaStreamSynchronize,8,65,0
cudaGetDevice,0,53,0
cudaMemcpyAsync,6488100,2227,0
cudaStreamSynchronize,8,237,0
cudaGetDevice,0,80,0
cudaMemcpyAsync,6488100,2203,0
cudaStreamSynchronize,8,239,0
cudaGetDevice,0,67,0
cudaMemcpyAsync,6488100,2227,0
cudaStreamSynchronize,8,231,0
cudaGetDevice,0,61,0
cudaMemcpyAsync,8228,60,0
cudaStreamSynchronize,8,58,0
cudaGetDevice,0,54,0
cudaMemcpyAsync,2359332,935,0
cudaStreamSynchronize,8,80,0
cudaGetDevice,0,55,0
cudaMemcpyAsync,294948,236,0
cudaStreamSynchronize,8,57,0
cudaGetDevice,0,60,0
cudaMemcpyAsync,430116,262,0
cudaStreamSynchronize,8,52,0
